1,2.0,1.0,0.0305328369140625,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2,2.0,2.0,0.2644500732421875,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
3,2.0,1.0,0.3666839599609375,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
4,2.0,1.0,0.2493133544921875,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0
5,2.0,2.0,0.2063446044921875,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
6,1.0,1.0,0.5554962158203125,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
7,1.0,1.0,0.6652679443359375,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0
8,2.0,2.0,0.2598724365234375,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
9,2.0,1.0,0.0200653076171875,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
10,2.0,2.0,0.6063995361328125,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0
11,1.0,2.0,0.0702362060546875,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
12,2.0,2.0,0.0786590576171875,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
13,2.0,1.0,0.1539764404296875,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
14,2.0,1.0,0.8877105712890625,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0
15,1.0,2.0,0.7006683349609375,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
16,1.0,1.0,0.5554962158203125,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
17,2.0,2.0,0.4031829833984375,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
18,1.0,2.0,0.8852081298828125,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
19,1.0,2.0,0.3271331787109375,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
20,2.0,1.0,0.3213958740234375,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0
21,1.0,1.0,0.9510040283203125,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
22,1.0,1.0,0.6486358642578125,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
23,2.0,2.0,0.0148468017578125,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
24,2.0,2.0,0.8047332763671875,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0
25,1.0,2.0,0.1456451416015625,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0
26,2.0,2.0,0.2644500732421875,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0
27,2.0,2.0,0.2790985107421875,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
28,2.0,2.0,0.8837738037109375,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
29,2.0,2.0,0.3888397216796875,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
30,2.0,2.0,0.9886627197265625,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
31,1.0,2.0,0.0765533447265625,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
32,2.0,2.0,0.0092620849609375,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
