1,2.0,1.0,0.0305328369140625,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2,1.0,1.0,0.6216583251953125,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
3,2.0,1.0,0.7631072998046875,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0
4,1.0,2.0,0.0674285888671875,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
5,2.0,1.0,0.1480865478515625,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0
6,2.0,2.0,0.6552581787109375,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0
7,2.0,1.0,0.7279510498046875,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0
8,2.0,2.0,0.8177032470703125,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
9,1.0,2.0,0.7845001220703125,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
10,2.0,2.0,0.9290924072265625,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11,2.0,1.0,0.3708648681640625,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
12,2.0,2.0,0.0773162841796875,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
13,2.0,2.0,0.3648834228515625,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0
14,2.0,2.0,0.0773162841796875,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0
15,1.0,1.0,0.6496734619140625,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
16,1.0,1.0,0.3638763427734375,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
17,2.0,1.0,0.3447418212890625,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
