Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,92,1000.0,0,1000.0,-1,90000.0,0.0,-1,1.0E9,0,90000.0,CRASHED,,6.367,
2,1,42,1000.0,0,1000.0,-1,90000.0,0.0,-1,1.0E9,1,180000.0,CRASHED,,6.803,
3,2,42,5.82282590866,0,1000.0,-1,5.82282590866,0.0,1,0.0,1,180005.82282590866,SAT,,5.886,
4,2,92,4.5541870594,0,1000.0,-1,4.5541870594,0.0,1,0.0,1,180010.37701296806,SAT,,4.582,
5,2,64,5.25082087517,0,1000.0,-1,5.25082087517,0.0,1,0.0,1,180015.62783384323,SAT,,5.287,
6,3,92,5.76677799225,0,6.923043344515563,-1,5.76677799225,0.0,1,0.0,1,180021.39461183548,SAT,,5.809,
7,2,43,4.6934299469,0,1000.0,-1,4.6934299469,0.0,1,0.0,2,180026.08804178238,SAT,,4.727,
8,4,92,4.55852985382,0,6.923043344515563,-1,4.55852985382,0.0,1,0.0,2,180030.6465716362,SAT,,4.578,
9,2,125,4.79573988914,0,1000.0,-1,4.79573988914,0.0,1,0.0,2,180035.44231152534,SAT,,4.833,
10,5,43,6.48882293701,0,7.104059204804898,-1,6.48882293701,0.0,1,0.0,2,180041.93113446236,SAT,,6.513,
11,2,21,5.04938697815,0,1000.0,-1,5.04938697815,0.0,1,0.0,3,180046.9805214405,SAT,,5.087,
12,6,64,1000.0,0,7.828667469668389,-1,90000.0,0.0,-1,1.0E9,3,270046.9805214405,CRASHED,,4.955,
13,2,91,6.4768538475,0,1000.0,-1,6.4768538475,0.0,1,0.0,3,270053.457375288,SAT,,6.509,
14,7,125,11.5517649651,0,7.237062778669596,-1,11.5517649651,0.0,1,0.0,3,270065.0091402531,SAT,,11.582,
15,2,17,4.84845709801,0,1000.0,-1,4.84845709801,0.0,1,0.0,4,270069.85759735113,SAT,,4.881,
16,8,21,4.84435606003,0,7.5668034035444265,-1,4.84435606003,0.0,1,0.0,4,270074.70195341116,SAT,,4.886,
17,8,91,6.47587800026,0,17.26132499833703,-1,6.47587800026,0.0,1,0.0,4,270081.1778314114,SAT,,6.511,
18,8,42,4.51964688301,0,8.842683665800095,-1,4.51964688301,0.0,1,0.0,4,270085.69747829443,SAT,,4.55,
19,8,125,5.20508408546,0,28.437323950576786,-1,5.20508408546,0.0,1,0.0,4,270090.9025623799,SAT,,5.228,
20,8,43,4.8749370575,0,21.67071522061825,-1,4.8749370575,0.0,1,0.0,4,270095.7774994374,SAT,,4.903,
21,8,64,5.4981880188,0,15.333296813416482,-1,5.4981880188,0.0,1,0.0,4,270101.2756874562,SAT,,5.531,
